id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,house_condition,grade,sqft_above,sqft_basement,year_built,zipcode,lat,long,sqft_living_15,sqft_lot_15
8078350100,2014-12-04,62610000.0,4,2.5,2280,7219.0,2.0,0,1,4,8.0,2280.0,0,1987.0,98029,47.5719,-122.021,2240,7471
6430500008,2015-03-02,42875000.0,3,1.0,1100,4080.0,1.0,0,1,4,7.0,900.0,200,1929.0,98103,47.6872,-122.351,1170,4080
3902300100,2014-05-12,52200000.0,4,2.25,1800,8623.0,1.0,0,1,4,8.0,1360.0,440,1980.0,98033,47.692,-122.184,2370,8623
2193330090,2015-03-11,68400000.0,4,2.5,2500,8434.0,2.0,0,1,4,8.0,2500.0,0,1988.0,98052,47.6915,-122.101,1900,8131
3524039202,2015-04-20,106550000.0,3,2.25,2950,7232.0,1.0,0,3,3,8.0,1520.0,1430,1983.0,98136,47.5257,-122.382,2130,7140
59000201,2015-05-05,61120600.0,1,1.0,1940,6300.0,1.0,0,4,3,8.0,1940.0,0,1963.0,98116,47.5782,-122.4,2560,6300
1782000085,2014-09-15,35000000.0,2,1.0,1280,5250.0,1.0,0,1,4,7.0,1140.0,140,1942.0,98126,47.5258,-122.377,1050,5250
3121500150,2015-04-23,89400000.0,4,2.5,3800,22029.0,2.0,0,1,3,9.0,3800.0,0,1993.0,98053,47.6734,-122.026,3170,24979
5207200360,2014-09-03,42000000.0,2,1.0,930,5368.0,1.0,0,1,4,7.0,930.0,0,1953.0,98115,47.6952,-122.275,1770,6000
2570500230,2014-05-29,40000000.0,5,2.0,1930,9747.0,1.0,0,1,4,7.0,1020.0,910,1962.0,98028,47.7743,-122.235,2040,9370
2481600110,2014-05-25,67500000.0,3,3.0,2980,28000.0,1.0,0,1,3,10.0,1820.0,1160,1981.0,98052,47.7318,-122.139,2570,28500
5104520150,2014-05-20,42600000.0,4,2.5,2800,8494.0,2.0,0,1,3,8.0,2800.0,0,2004.0,98038,47.3521,-122.009,3740,8494
7504110760,2014-06-27,75000000.0,4,2.25,3190,11597.0,2.0,0,1,3,10.0,2300.0,890,1984.0,98074,47.6323,-122.039,2990,10679
3649100276,2014-06-09,36800000.0,3,1.75,1710,10800.0,1.0,0,1,4,7.0,1710.0,0,1958.0,98028,47.7391,-122.241,1890,10800
4302700559,2015-03-27,34200000.0,3,1.0,1980,6450.0,1.0,0,1,4,6.0,1120.0,860,1950.0,98106,47.5291,-122.356,1180,5160
2883200961,2014-06-05,70000000.0,3,1.75,1910,4800.0,1.0,0,1,3,7.0,1080.0,830,1959.0,98103,47.6844,-122.332,1750,4800
2767601280,2014-07-22,84875000.0,6,3.75,3160,5000.0,2.0,0,1,3,8.0,3160.0,0,1989.0,98107,47.6748,-122.384,1740,5000
625049274,2015-03-03,72000000.0,3,2.0,1590,5200.0,1.0,0,1,3,7.0,1320.0,270,1939.0,98103,47.6864,-122.341,1620,5150
686400210,2014-09-22,52500000.0,4,2.25,1890,8549.0,1.0,0,1,3,8.0,1890.0,0,1967.0,98008,47.6328,-122.117,1940,7210
121059038,2015-03-24,39790000.0,3,2.75,2500,35245.0,1.0,0,1,3,7.0,1580.0,920,2000.0,98042,47.3414,-122.117,2060,153766
3649100264,2014-08-15,40500000.0,3,2.0,1740,18000.0,1.0,0,1,3,7.0,1230.0,510,1989.0,98028,47.7397,-122.242,1740,11250
6743700015,2015-01-28,39280000.0,3,2.0,1080,11856.0,1.0,0,1,5,7.0,1080.0,0,1986.0,98033,47.6955,-122.175,1220,9247
217500015,2015-02-24,39499900.0,3,1.5,1730,7800.0,1.0,0,1,3,7.0,1330.0,400,1958.0,98133,47.7365,-122.337,1780,8309
8691500410,2014-06-19,34000000.0,3,2.5,2480,6112.0,2.0,0,1,3,7.0,2480.0,0,2004.0,98058,47.4387,-122.114,3220,6727
9828702667,2014-05-19,48250000.0,3,2.25,1450,1445.0,2.0,0,1,3,7.0,980.0,470,2005.0,98122,47.6184,-122.301,1510,1370
2597531110,2014-09-09,81250000.0,4,2.5,2750,10159.0,2.0,0,1,3,10.0,2750.0,0,1991.0,98006,47.5426,-122.135,3160,10159
1126049095,2014-09-26,45000000.0,3,2.5,2820,10208.0,1.0,0,2,4,8.0,1410.0,1410,1954.0,98028,47.7609,-122.26,1540,10684
126049100,2014-11-04,39800000.0,3,1.75,1830,27468.0,1.0,0,1,3,7.0,1830.0,0,1954.0,98028,47.7754,-122.233,1860,10180
1724069060,2015-05-07,107500000.0,2,3.25,1550,1767.0,3.0,1,4,3,8.0,1550.0,0,2006.0,98075,47.5684,-122.06,2710,3444
9530101385,2014-10-14,54000000.0,2,2.0,1640,3021.0,1.0,0,3,3,7.0,840.0,800,1959.0,98107,47.666,-122.358,1780,4500
7243500015,2014-10-03,27500000.0,4,2.0,1720,5472.0,1.0,0,1,3,6.0,860.0,860,1923.0,98118,47.5299,-122.288,1720,5670
1498303700,2014-08-22,78000000.0,5,2.0,2880,12000.0,2.0,0,1,3,8.0,2880.0,0,1921.0,98144,47.5861,-122.295,1720,5000
3352400325,2014-07-24,22500000.0,3,1.5,1220,8345.0,1.5,0,1,3,7.0,1220.0,0,1931.0,98178,47.5038,-122.266,1880,10169
8021700495,2014-07-22,50304500.0,3,3.0,1560,2250.0,2.0,0,1,3,9.0,1560.0,0,2009.0,98103,47.6929,-122.333,1610,4500
9406500530,2014-09-12,24900000.0,2,2.0,1090,1357.0,2.0,0,1,3,7.0,1090.0,0,1990.0,98028,47.7526,-122.244,1078,1318
9468200100,2014-07-10,56995000.0,4,1.0,1140,5940.0,1.0,0,3,3,7.0,1140.0,0,1916.0,98103,47.6795,-122.354,1630,4000
3179100482,2015-01-26,45000000.0,2,2.25,1040,1377.0,2.0,0,1,3,8.0,1040.0,0,2003.0,98105,47.6692,-122.279,1264,1892
5035300650,2014-06-03,109950000.0,4,2.0,2580,6000.0,1.0,0,1,5,9.0,1300.0,1280,1950.0,98199,47.6514,-122.413,2300,6200
6431000015,2014-05-30,70000000.0,4,2.5,2310,3570.0,1.5,0,1,3,7.0,1490.0,820,1927.0,98103,47.6889,-122.347,1580,3060
5366200210,2014-08-19,45400000.0,3,2.5,1590,4094.0,2.0,0,1,3,7.0,1590.0,0,1991.0,98122,47.61,-122.293,1940,3924
9512501450,2015-04-29,55500000.0,3,1.75,1270,9170.0,1.0,0,1,3,7.0,1270.0,0,1969.0,98052,47.6706,-122.151,1700,8500
8651411460,2015-01-06,21400000.0,3,1.5,1240,5200.0,1.0,0,1,5,6.0,1240.0,0,1970.0,98042,47.3683,-122.079,1060,5200
8078380230,2014-08-08,59000000.0,3,2.5,2210,8622.0,2.0,0,1,3,8.0,2210.0,0,1988.0,98029,47.5715,-122.02,2340,7192
1523069096,2014-08-11,45990000.0,3,1.75,2340,51836.0,1.5,0,1,3,8.0,1510.0,830,1978.0,98027,47.4846,-122.035,2060,77536
7893203480,2015-05-12,20500000.0,3,1.5,1420,5000.0,1.0,0,1,3,7.0,920.0,500,1987.0,98198,47.4192,-122.33,1400,7500
7795810110,2015-05-12,39000000.0,3,1.75,1430,9857.0,1.0,0,3,4,7.0,1140.0,290,1980.0,98045,47.4964,-121.771,1310,9880
191100410,2014-06-20,97050000.0,3,2.75,2470,10125.0,2.0,0,1,3,8.0,2470.0,0,1960.0,9804,47.5651,-122.223,2290,10125
6151800330,2015-04-21,79000000.0,3,2.5,2390,15084.0,2.0,0,1,3,8.0,2390.0,0,2000.0,9801,47.3389,-122.048,1850,17494
1771100360,2014-07-07,32000000.0,3,1.0,1120,10576.0,1.0,0,1,4,7.0,1120.0,0,1969.0,98077,47.7575,-122.072,1300,10000
1556200265,2014-07-23,55250000.0,3,2.25,2700,4025.0,2.0,0,1,4,8.0,1760.0,940,1907.0,98122,47.6074,-122.294,1580,4025
6742700210,2014-11-19,105000000.0,3,3.0,3490,4500.0,2.5,0,1,3,9.0,3170.0,320,1924.0,98102,47.6394,-122.321,2840,4050
1423800210,2014-09-23,23000000.0,3,1.0,1640,7187.0,1.0,0,1,3,7.0,1640.0,0,1966.0,98058,47.455,-122.182,1340,8346
2125049131,2014-07-29,68000000.0,3,1.75,1620,5500.0,1.0,0,1,3,7.0,1110.0,510,1950.0,98112,47.6393,-122.308,2100,6500
5318101765,2014-06-02,98500000.0,3,1.75,1670,5400.0,2.0,0,1,5,8.0,1670.0,0,1912.0,98112,47.635,-122.284,2100,5400
6624300110,2014-06-23,37500000.0,4,2.5,1870,7471.0,2.0,0,1,3,8.0,1870.0,0,1990.0,98055,47.4314,-122.204,2020,8912
5160700035,2015-04-22,43100000.0,2,1.5,1300,4000.0,1.5,0,1,4,6.0,1300.0,0,1900.0,98144,47.5937,-122.301,1480,4000
1472800220,2014-09-09,46300000.0,3,2.5,2190,17108.0,2.0,0,1,3,8.0,2190.0,0,1991.0,98019,47.7321,-121.964,2400,14040
3755000090,2014-10-06,35000000.0,3,1.75,1320,10500.0,1.0,0,1,3,7.0,1320.0,0,1966.0,98034,47.7267,-122.226,1310,10500
259601010,2015-04-14,48500000.0,3,1.0,1250,7200.0,1.0,0,1,3,7.0,1250.0,0,1964.0,98008,47.6342,-122.12,1430,7400
7939000090,2014-09-29,35500000.0,4,1.75,2040,15000.0,1.0,0,1,4,7.0,1360.0,680,1967.0,98092,47.3107,-122.189,2310,15000
2675600025,2015-03-27,60350000.0,3,1.75,2140,7280.0,1.0,0,1,3,7.0,1070.0,1070,1910.0,98117,47.6993,-122.377,2280,8400
5700000975,2014-08-19,86000000.0,5,1.75,2510,6000.0,1.5,0,1,5,8.0,2010.0,500,1920.0,98144,47.5798,-122.292,2240,5000
9407150360,2015-03-06,25987500.0,5,2.5,2200,6250.0,2.0,0,1,3,7.0,2200.0,0,1996.0,98038,47.3675,-122.021,1850,6091
8146300015,2014-07-16,68500000.0,4,2.5,2170,8680.0,1.0,0,1,3,7.0,1220.0,950,1959.0,98004,47.6078,-122.192,2010,8680
9406570300,2014-09-30,38250000.0,4,2.5,2980,8786.0,2.0,0,1,3,8.0,2980.0,0,2003.0,98038,47.378,-122.03,2980,6718
7518500301,2015-03-01,49000000.0,3,1.0,1180,2250.0,1.5,0,1,3,7.0,1180.0,0,1902.0,98117,47.6779,-122.377,1320,5100
3739500096,2015-01-26,22900000.0,3,2.0,1540,6000.0,1.0,0,1,4,6.0,1540.0,0,1953.0,98155,47.7372,-122.307,1490,8213
3739500096,2015-01-26,22900000.0,3,2.0,1540,6000.0,1.0,0,1,4,6.0,1540.0,0,1953.0,98155,47.7372,-122.307,1490,8213
3739500096,2015-05-05,43000000.0,3,2.0,1540,6000.0,1.0,0,1,4,6.0,1540.0,0,1953.0,98155,47.7372,-122.307,1490,8213
3739500096,2015-05-05,43000000.0,3,2.0,1540,6000.0,1.0,0,1,4,6.0,1540.0,0,1953.0,98155,47.7372,-122.307,1490,8213
267020090,2014-08-18,58000000.0,5,2.5,3110,15783.0,1.0,0,1,3,8.0,1720.0,1390,1974.0,98052,47.6301,-122.103,2550,12220
534000195,2014-11-13,51000000.0,3,1.75,1370,6700.0,1.0,0,1,3,8.0,1370.0,0,1940.0,98117,47.6982,-122.362,1180,6694
5469502700,2014-05-08,48999000.0,5,2.25,2440,20828.0,1.5,0,1,4,8.0,2440.0,0,1975.0,98042,47.3762,-122.158,2670,14472
7010700110,2014-09-16,44000000.0,3,2.25,1760,1800.0,2.0,0,1,3,7.0,1330.0,430,1983.0,98199,47.6579,-122.394,1150,4575
8106300090,2015-04-28,47995000.0,3,2.5,2810,4984.0,1.0,0,1,3,9.0,1750.0,1060,2006.0,98055,47.4461,-122.209,2810,5711
225069013,2014-06-23,80600000.0,4,2.5,2500,206474.0,1.0,0,1,3,10.0,2500.0,0,1997.0,98053,47.6778,-121.994,3680,208652
1685800100,2014-06-24,87500000.0,4,2.5,3220,22588.0,2.0,0,1,3,10.0,3220.0,0,1996.0,98077,47.7311,-122.055,3220,22922
293800870,2014-09-11,71080000.0,3,2.5,2880,36820.0,2.0,0,1,3,10.0,2880.0,0,1992.0,98077,47.766,-122.044,3190,36820
7852190580,2015-02-10,56500000.0,3,2.5,2700,6037.0,2.0,0,1,3,8.0,2700.0,0,2004.0,98065,47.5376,-121.879,2740,6054
5636000210,2015-02-23,35999900.0,5,3.0,2680,9624.0,2.0,0,1,3,7.0,1870.0,810,1995.0,9801,47.3279,-122.006,1860,9921
1623301185,2015-01-23,62500000.0,3,1.75,1780,4500.0,1.0,0,1,4,7.0,920.0,860,1922.0,98117,47.6827,-122.362,1360,4000
3260810590,2014-09-12,34995000.0,3,2.5,2240,7565.0,2.0,0,1,3,8.0,2240.0,0,1999.0,98003,47.3485,-122.301,2190,8254
8589100090,2014-06-17,41500000.0,4,2.0,1610,9600.0,1.0,0,1,5,7.0,1610.0,0,1967.0,98056,47.5327,-122.186,1450,9600
7579200767,2014-11-05,43500000.0,2,2.0,1440,1170.0,2.0,0,1,3,9.0,960.0,480,2004.0,98116,47.5592,-122.385,1440,1350
623049273,2014-11-21,22500000.0,3,1.75,1550,9060.0,2.0,0,1,3,7.0,1550.0,0,1948.0,98146,47.5093,-122.345,1080,7620
1186000035,2014-05-12,77000000.0,3,1.75,1720,5000.0,1.0,0,1,3,9.0,1720.0,0,1954.0,98122,47.6157,-122.29,2120,4188
2228900191,2015-01-06,34000000.0,3,1.75,1740,10800.0,1.0,0,1,3,7.0,1740.0,0,1959.0,98133,47.7717,-122.351,1810,7735
2597450120,2015-03-12,96500000.0,5,2.75,3280,12673.0,1.0,0,1,4,9.0,2050.0,1230,1981.0,98006,47.5504,-122.146,3060,12847
3339400515,2015-01-13,66700000.0,3,2.75,2216,31215.0,1.0,0,1,3,9.0,2216.0,0,1968.0,98092,47.3164,-122.199,2216,30048
1221000395,2014-05-07,25000000.0,1,1.0,1100,4373.0,1.0,0,1,2,6.0,820.0,280,1947.0,98166,47.4653,-122.338,1100,7500
1526300015,2014-06-12,39799000.0,3,1.0,1180,11862.0,1.0,0,1,4,7.0,1180.0,0,1948.0,98177,47.7153,-122.363,1540,8100
6163901772,2014-09-18,53500000.0,3,1.75,2020,10031.0,1.0,0,1,5,7.0,1370.0,650,1952.0,98155,47.7487,-122.319,1500,8456
1180007005,2014-06-25,26595000.0,3,1.5,1150,8450.0,1.0,0,1,4,6.0,1150.0,0,1951.0,98178,47.4927,-122.224,1160,6800
5420300210,2014-10-07,25800000.0,3,1.75,2090,7461.0,1.0,0,1,3,6.0,1200.0,890,1986.0,9803,47.3764,-122.184,1420,7462
476000331,2014-12-02,50550000.0,3,2.5,1300,1187.0,3.0,0,1,3,8.0,1300.0,0,2005.0,98107,47.6704,-122.391,1320,1194
2558700090,2014-05-06,45500000.0,5,2.5,2240,7770.0,1.0,0,1,3,7.0,1340.0,900,1978.0,98034,47.7198,-122.171,1820,7770
4151800410,2014-10-31,134800000.0,5,3.25,3540,5971.0,1.0,0,3,3,10.0,2000.0,1540,2005.0,98033,47.6643,-122.202,2820,6029
3586501075,2015-01-09,60000000.0,4,2.25,2840,31720.0,1.0,0,1,3,8.0,1780.0,1060,1958.0,98177,47.7505,-122.375,2290,29577
4136870110,2015-02-05,32980000.0,4,2.5,2080,7047.0,2.0,0,1,3,8.0,2080.0,0,1996.0,98092,47.2627,-122.215,2580,7227
6623400090,2015-04-21,22200000.0,2,1.0,1550,38449.0,1.0,0,1,3,6.0,1550.0,0,1947.0,98055,47.4315,-122.199,1188,25875
1560800150,2015-04-05,45000000.0,4,2.5,1900,9240.0,1.0,0,1,3,7.0,1900.0,0,1962.0,98007,47.6167,-122.137,2040,8052
2770605548,2014-12-18,95200000.0,3,3.5,2760,4500.0,2.0,0,1,3,9.0,2120.0,640,2004.0,98119,47.6529,-122.372,1950,6000
2023700040,2014-07-23,62500000.0,4,2.0,1410,4480.0,1.5,0,1,3,8.0,1410.0,0,1927.0,98109,47.6385,-122.344,1240,3400
1164000040,2015-03-12,22680000.0,2,1.0,1240,11393.0,1.0,0,1,4,7.0,1240.0,0,1960.0,9803,47.3714,-122.207,1660,11393
7135520650,2014-12-12,120500000.0,5,4.25,4420,13497.0,2.0,0,1,3,11.0,3510.0,910,2000.0,98059,47.5262,-122.143,4220,12015
3528400180,2014-10-03,35000000.0,4,2.75,3390,16153.0,1.0,0,1,4,7.0,1970.0,1420,1961.0,98031,47.3954,-122.184,2530,8495
7820000015,2015-03-12,39500000.0,3,1.75,1400,8640.0,1.0,0,1,3,7.0,1400.0,0,1962.0,98011,47.7659,-122.204,1630,8640
1105000229,2014-09-19,28500000.0,5,3.0,2110,5260.0,2.0,0,1,3,7.0,1670.0,440,2002.0,98118,47.5449,-122.272,2110,5260
3625059166,2015-01-07,55300000.0,3,1.0,1310,18135.0,1.0,0,1,3,7.0,1310.0,0,1948.0,98008,47.6065,-122.113,2150,18135
8108600442,2015-05-05,25400000.0,3,1.0,1270,16800.0,1.0,0,1,4,7.0,1270.0,0,1957.0,98188,47.4599,-122.276,1700,10200
8143600015,2014-08-26,34814000.0,2,1.5,2060,10880.0,1.0,0,1,3,6.0,1190.0,870,1924.0,98106,47.515,-122.362,1430,8781
8731900790,2014-06-26,35495000.0,4,2.75,2530,7350.0,1.0,0,1,5,8.0,1280.0,1250,1977.0,98023,47.313,-122.374,2280,7350
6079500230,2014-06-12,70600000.0,3,2.75,1900,6400.0,1.0,0,1,5,7.0,1410.0,490,1942.0,98105,47.6697,-122.281,1350,6400
7853302370,2014-05-05,49900000.0,4,2.5,2910,6479.0,2.0,0,1,3,7.0,2910.0,0,2006.0,98065,47.5402,-121.887,2320,5178
122069107,2014-12-04,42750000.0,3,1.5,1900,43186.0,1.5,0,1,4,7.0,1300.0,600,1971.0,98038,47.4199,-121.99,2080,108028
4204400175,2015-02-17,43900000.0,5,3.5,2880,10000.0,2.0,0,4,3,8.0,1980.0,900,1991.0,98055,47.4874,-122.223,2120,9535
2896310120,2014-11-17,54500000.0,4,2.5,2820,25995.0,2.0,0,1,3,9.0,2820.0,0,1998.0,9801,47.3415,-122.029,3330,27653
4083301380,2014-10-17,84200000.0,3,1.0,1620,4774.0,1.5,0,1,3,7.0,1620.0,0,1920.0,98103,47.659,-122.339,1880,4560
1332000100,2014-12-10,68500000.0,4,2.5,3320,38043.0,2.0,0,1,3,9.0,3320.0,0,1997.0,98053,47.6504,-122.004,3170,42621
3622069122,2014-09-03,66500000.0,4,3.5,3770,47480.0,2.0,0,1,3,9.0,3770.0,0,2003.0,9801,47.3552,-121.99,3380,42689
6052401215,2014-06-09,25500000.0,2,1.0,1200,9000.0,1.0,0,3,5,6.0,1200.0,0,1917.0,98198,47.4039,-122.323,1660,9000
7010700245,2014-12-31,56500000.0,5,2.25,2130,4360.0,1.0,0,3,3,8.0,1240.0,890,1959.0,98199,47.6586,-122.395,1830,5000
1311100490,2015-02-25,27400000.0,5,1.75,1950,8720.0,1.0,0,1,3,7.0,1050.0,900,1962.0,98001,47.3381,-122.289,1660,8030
9510900360,2014-05-09,26000000.0,3,2.0,1920,8075.0,1.0,0,1,4,7.0,1510.0,410,1969.0,98023,47.3092,-122.375,1920,7826
8679600150,2014-05-07,58100000.0,4,2.0,2510,13695.0,1.0,0,1,4,7.0,1280.0,1230,1961.0,98033,47.7005,-122.174,1220,12500
7203600040,2014-07-25,62500000.0,3,1.5,1990,5978.0,1.5,1,5,4,7.0,1990.0,0,1926.0,98198,47.3449,-122.329,2100,6221
2212900180,2014-12-29,22000000.0,3,1.0,1230,9720.0,1.0,0,1,5,7.0,1230.0,0,1969.0,98042,47.3266,-122.138,1230,9720
2124079010,2014-10-28,76500000.0,3,2.25,3190,324086.0,2.0,0,3,3,9.0,3190.0,0,1982.0,98024,47.5477,-121.93,3190,217800
2424059052,2014-07-10,132500000.0,6,4.25,5720,10213.0,2.0,0,1,3,10.0,4170.0,1550,2004.0,98006,47.5464,-122.116,4300,10224
3298300530,2014-09-24,35100000.0,4,1.0,1550,7260.0,1.0,0,1,4,6.0,1550.0,0,1959.0,98008,47.6229,-122.121,1210,7260
8929000360,2014-08-05,41356500.0,3,2.5,1690,1613.0,2.0,0,1,3,8.0,1150.0,540,2014.0,98029,47.5524,-121.998,1690,1619
2291400236,2014-06-12,36300000.0,3,3.25,1651,1779.0,2.0,0,1,3,8.0,1341.0,310,2008.0,98133,47.7076,-122.346,1650,2908
6445800120,2015-04-04,67900000.0,4,1.75,2260,41236.0,1.0,0,1,4,8.0,1690.0,570,1962.0,98029,47.5528,-122.034,3080,30240
8682261010,2014-09-10,47300000.0,2,1.75,1510,4555.0,1.0,0,1,3,8.0,1510.0,0,2005.0,98053,47.7136,-122.031,1640,4500
8045000180,2015-04-21,58588800.0,3,2.0,1490,7431.0,1.0,0,1,4,7.0,1490.0,0,1966.0,98052,47.6697,-122.162,1700,7725
9475700220,2014-06-26,40500000.0,4,2.5,2220,4652.0,2.0,0,1,3,7.0,2220.0,0,2001.0,98059,47.4902,-122.154,1840,4500
3222049055,2015-01-16,65000000.0,3,1.75,2800,19386.0,1.0,1,5,3,8.0,1400.0,1400,1965.0,98198,47.3554,-122.324,3270,31450
1222069133,2015-02-24,41500000.0,4,2.5,2210,213008.0,1.0,0,1,4,7.0,1210.0,1000,1975.0,98038,47.4039,-121.98,2270,52707
9165100230,2014-12-22,57500000.0,3,2.0,2150,3880.0,1.0,0,1,3,8.0,1080.0,1070,1951.0,98117,47.6814,-122.392,2130,4000
8091411120,2014-07-17,22000000.0,3,2.25,1400,7205.0,1.0,0,1,3,7.0,1140.0,260,1985.0,9803,47.349,-122.166,1970,7252
1777600230,2014-05-06,61000000.0,4,3.0,2450,10117.0,1.0,0,1,5,8.0,1580.0,870,1967.0,98006,47.5694,-122.132,2530,10125
5101400862,2014-05-12,49995000.0,3,1.0,980,6380.0,1.0,0,1,3,7.0,760.0,220,1941.0,98115,47.692,-122.308,1390,6380
5317100325,2015-03-03,88300000.0,4,2.5,2800,6874.0,2.0,0,1,3,9.0,2170.0,630,1990.0,98112,47.6215,-122.29,1430,6240
9324800455,2014-10-23,43600000.0,2,1.0,1240,8100.0,1.5,0,3,3,7.0,1240.0,0,1925.0,98125,47.7326,-122.288,2790,8100
880000208,2014-12-13,32000000.0,3,2.5,1610,1356.0,2.0,0,1,3,8.0,1240.0,370,2007.0,98106,47.5257,-122.361,1270,1314
1223089081,2014-05-30,42500000.0,3,1.75,1510,44000.0,1.0,0,1,3,7.0,1240.0,270,1989.0,98045,47.4851,-121.716,2290,36242
5556800150,2014-05-15,20470000.0,4,2.0,1670,9987.0,1.0,0,1,3,7.0,1670.0,0,1967.0,98001,47.3406,-122.284,1640,7280
4174600331,2014-07-17,38400000.0,6,3.0,2320,4502.0,1.0,0,1,4,7.0,1200.0,1120,1987.0,98108,47.5552,-122.3,1160,5628
5419801120,2015-01-13,31400000.0,3,2.75,1900,8200.0,2.0,0,1,4,7.0,1900.0,0,1984.0,98031,47.402,-122.183,1620,8200
3649100674,2015-04-30,53500000.0,3,2.5,2390,6263.0,2.0,0,1,3,9.0,2390.0,0,2003.0,98028,47.7379,-122.248,2390,11761
1525069058,2014-06-26,56800000.0,4,1.75,2110,265716.0,1.0,0,1,4,8.0,2110.0,0,1979.0,98053,47.657,-122.026,2110,110597
7202000220,2015-05-01,42600000.0,4,1.5,1470,5850.0,1.0,0,1,4,7.0,810.0,660,1973.0,98052,47.7,-122.129,1290,7300
7129301001,2014-12-09,67500000.0,4,2.75,2670,6780.0,2.0,0,4,5,8.0,1630.0,1040,1908.0,98118,47.5131,-122.256,2400,5989
8860500150,2014-06-13,38000000.0,4,2.5,2540,6365.0,2.0,0,1,3,8.0,1870.0,670,2000.0,98055,47.4608,-122.215,2290,5942
7384500110,2014-07-23,68500000.0,3,2.5,3450,8000.0,3.0,0,1,4,8.0,2970.0,480,1927.0,98116,47.5605,-122.402,1880,6135
622069123,2014-08-19,42900000.0,3,2.0,1700,52826.0,1.0,0,1,3,7.0,1700.0,0,1991.0,98058,47.4164,-122.092,2480,114728
164000361,2015-04-21,79900000.0,4,1.5,1810,6583.0,1.0,0,1,3,7.0,1500.0,310,1968.0,98133,47.7273,-122.351,860,8670
3438500790,2014-09-20,31850000.0,5,1.75,1550,6986.0,1.0,0,1,3,7.0,1030.0,520,1978.0,98106,47.5503,-122.356,1550,6986
2024059110,2015-04-20,92500000.0,3,3.25,4110,20900.0,2.0,0,1,3,9.0,2630.0,1480,2002.0,98006,47.5506,-122.187,2640,14700
7338400945,2015-02-24,42000000.0,3,1.5,2080,5000.0,1.0,0,1,3,7.0,1300.0,780,1963.0,98118,47.5322,-122.29,1860,5000
809003160,2014-12-18,57000000.0,2,1.0,1100,4000.0,1.0,0,1,3,7.0,1100.0,0,1906.0,98109,47.6388,-122.35,1590,4000
8650700090,2014-08-13,105250000.0,4,2.75,3950,12840.0,2.0,0,1,5,8.0,3950.0,0,1960.0,9804,47.5489,-122.219,2350,12507
8151600663,2014-09-17,33300000.0,3,1.0,1250,8450.0,1.0,0,1,4,7.0,1250.0,0,1954.0,98146,47.503,-122.364,1350,9300
7352200100,2015-02-24,136000000.0,2,1.75,2620,14138.0,2.0,1,5,3,8.0,2120.0,500,1931.0,98125,47.7142,-122.277,1830,8279
1952200220,2014-06-03,66000000.0,3,2.5,2290,2798.0,3.0,0,1,4,9.0,2290.0,0,1953.0,98102,47.641,-122.315,2260,5000
1568100300,2014-09-17,35000000.0,6,4.5,3500,8504.0,2.0,0,1,3,7.0,3500.0,0,1980.0,98155,47.7351,-122.295,1550,8460
1568100300,2014-09-17,35000000.0,6,4.5,3500,8504.0,2.0,0,1,3,7.0,3500.0,0,1980.0,98155,47.7351,-122.295,1550,8460
1568100300,2015-01-21,68250000.0,6,4.5,3500,8504.0,2.0,0,1,3,7.0,3500.0,0,1980.0,98155,47.7351,-122.295,1550,8460
1568100300,2015-01-21,68250000.0,6,4.5,3500,8504.0,2.0,0,1,3,7.0,3500.0,0,1980.0,98155,47.7351,-122.295,1550,8460
2113700485,2014-12-10,39999000.0,5,2.75,1690,4000.0,1.0,0,1,5,7.0,970.0,720,1943.0,98106,47.5312,-122.354,1240,4000
1454600156,2014-06-25,86000000.0,5,3.25,4500,9648.0,2.0,0,5,4,8.0,3000.0,1500,1968.0,98125,47.7262,-122.282,2780,21132
4204400201,2014-10-21,21618000.0,2,1.0,1120,7797.0,1.0,0,1,3,6.0,1120.0,0,1948.0,98055,47.4871,-122.22,2180,7200
8856890330,2014-09-15,30000000.0,4,2.25,1740,9613.0,2.0,0,1,5,8.0,1740.0,0,1989.0,98058,47.463,-122.125,1680,9769
1922059278,2014-10-14,14500000.0,3,1.0,1010,11880.0,1.0,0,1,3,7.0,1010.0,0,1960.0,9803,47.3762,-122.219,1150,9435
1922059278,2014-10-14,14500000.0,3,1.0,1010,11880.0,1.0,0,1,3,7.0,1010.0,0,1960.0,9803,47.3762,-122.219,1150,9435
1922059278,2015-03-05,25500000.0,3,1.0,1010,11880.0,1.0,0,1,3,7.0,1010.0,0,1960.0,9803,47.3762,-122.219,1150,9435
1922059278,2015-03-05,25500000.0,3,1.0,1010,11880.0,1.0,0,1,3,7.0,1010.0,0,1960.0,9803,47.3762,-122.219,1150,9435
6623400356,2014-07-02,25000000.0,3,1.75,1200,24805.0,1.0,0,1,3,6.0,1200.0,0,1984.0,98031,47.4236,-122.195,2150,4339
9407111250,2014-10-29,24500000.0,3,1.0,1020,8625.0,1.0,0,1,3,7.0,1020.0,0,1978.0,98045,47.4465,-121.77,1290,9440
5422570760,2014-10-14,44500000.0,3,1.75,1850,7056.0,2.5,0,1,4,8.0,1850.0,0,1979.0,98052,47.6602,-122.13,1970,7056
4036800910,2014-05-14,56200000.0,3,1.5,1830,8000.0,1.0,0,1,4,7.0,1830.0,0,1957.0,98008,47.6017,-122.122,1310,7500
